facilityId,facilityName,concat_address,typeOfFacility,categoryOfFacility,origin_lat,origin_long,google_lat,google_long,biz_status,gbiz_name,rating,price_level,total_user_ratings
FA0003584,SUR LA TABLE,1850 29TH ST UNIT 1004 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.019025,-105.255985,40.0191498,-105.255439,,,,,
FA0000386,YOONIECORN DONUTS,1801 HOVER RD UNIT B LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.190415,-105.130926,40.1902598,-105.1316063,CLOSED_TEMPORARILY,PureGlazed Donuts,4.3,1.0,138.0
FA0001086,TSING TAO,607 A S BROADWAY ST BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,39.984114,-105.248726,39.98398359999999,-105.2504244,OPERATIONAL,Tsing Tao,4.1,2.0,335.0
FA0003569,DOLLAR TREE #6028,1600 HOVER ST LONGMONT CO USA,GROCERY STORE 0 TO 15000 SQ FT,GROCERY FINISHED FOODS,40.187007,-105.130921,40.18713169999999,-105.1294224,OPERATIONAL,Dollar Tree,4.3,1.0,154.0
FA0000767,SAFEWAY STORE 2911,2798 ARAPAHOE RD BOULDER CO USA,GROCERY STORE W DELI MORE THAN 15000 SQ FT,GROCERY FINISHED FOODS,40.014561,-105.259015,40.0152205,-105.1022017,OPERATIONAL,Safeway,4.2,2.0,603.0
FA0001094,ZUCCA ITALIAN RESTAURANT,808 MAIN ST LOUISVILLE CO USA,RESTAURANT 101 TO 200 SEATS,FULL SERVICE FULL MENU,39.978045,-105.132142,39.9780413,-105.1318573,OPERATIONAL,Zucca,4.4,2.0,353.0
FA0000252,AMERICAN LEGION POST 111,1150 PINE ST LOUISVILLE CO USA,LIMITED FOOD SERVICE CONVENIENCE OTHER,BARS FRATERNAL ORGANIZATIONS,39.977062,-105.128763,39.9760918,-105.1286822,,,,,
FA0005145,LAS CAZUELAS,917 MAIN ST LONGMONT CO USA,GROCERY STORE W DELI 0 TO 15000 SQ FT,GROCERY FINISHED FOODS,40.174493,-105.10247,40.1745556,-105.1029186,,,,,
FA0000976,EVEREST RESTAURANT,2130 MAIN ST UNIT 15 LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.196791,-105.102409,40.1964295,-105.1012358,OPERATIONAL,Everest Restaurant,4.3,2.0,229.0
FA0003463,HISSHO SUSHI #319 (INSIDE SPROUTS),555 W SOUTH BOULDER RD UNIT A LAFAYETTE CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,39.98703,-105.096819,39.9888819,-105.0964783,OPERATIONAL,The Pig & The Sprout,4.4,2.0,1398.0
FA0000969,COVE CAFE THE,5920 LONGBOW DR BLDG 2 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.064309,-105.215132,40.0640238,-105.2155232,OPERATIONAL,Motherlode Cafe & Tavern,4.1,2.0,336.0
FA0002497,PAPA MURPHYS PIZZA,3325 28TH ST UNIT 8 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.034955,-105.258526,40.0353363,-105.260158,OPERATIONAL,Papa Murphy's | Take 'N' Bake Pizza,4.0,1.0,83.0
FA0001020,GOODFELLAS RESTAURANT & BAKERY,623 KEN PRATT BLVD LONGMONT CO USA,RESTAURANT 101 TO 200 SEATS,FULL SERVICE FULL MENU,40.152357,-105.103862,40.152061,-105.1039235,OPERATIONAL,Goodfella's Diner,4.3,1.0,1429.0
FA0001116,WILD BASIN LODGE & EVENT CENTER,1130 84 COUNTY RD W ALLENSPARK CO USA,RESTAURANT 101 TO 200 SEATS,FULL SERVICE FULL MENU,,,37.2679338,-105.9096808,,,,,
FA0001060,TASUKI,1575 FOLSOM ST UNIT 201 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.0152,-105.263141,40.0152478,-105.2634023,OPERATIONAL,Sushi Bistro TASUKI,4.6,2.0,288.0
FA0002166,NICOLOS  PIZZA,1631 PACE ST STE B-13 LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.187364,-105.074122,40.1866901,-105.0760173,OPERATIONAL,Nicolo's Pizza,4.2,2.0,431.0
FA0000970,GARDEN GATE CAFE THE,1135 FRANCIS ST LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.179082,-105.116549,40.17898580000001,-105.1170561,,,,,
FA0004954,RAYBACK COLLECTIVE,2775 VALMONT RD UNIT 2 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,BARS FRATERNAL ORGANIZATIONS,40.029159,-105.259435,40.0295306,-105.2594038,,,,,
FA0000356,DARK HORSE,2922 BASELINE RD BOULDER CO USA,RESTAURANT 101 TO 200 SEATS,FULL SERVICE FULL MENU,39.999952,-105.254797,39.999119,-105.2552922,OPERATIONAL,Dark Horse,4.5,1.0,3018.0
FA0002338,NATURAL GROCERS BY VITAMIN COTTAGE,100 W SOUTH BOULDER RD LAFAYETTE CO USA,GROCERY STORE 0 TO 15000 SQ FT,GROCERY FINISHED FOODS,39.986888,-105.091185,39.9863584,-105.0912715,,,,,
FA0001403,95A BISTRO & SUSHI,1381 FOREST PARK CIR LAFAYETTE CO USA,RESTAURANT MORE THAN 200 SEATS,FULL SERVICE FULL MENU,40.01433,-105.12801,40.0142258,-105.1297239,OPERATIONAL,95a Bistro & Co.,4.5,2.0,655.0
FA0000304,COURTYARD BY MARRIOTT,4710 PEARL EAST CIR BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.021901,-105.242842,40.0212524,-105.242931,,,,,
FA0002966,STARBUCKS COFFEE #5587,459 MCCASLIN BLVD UNIT 7 LOUISVILLE CO USA,LIMITED FOOD SERVICE CONVENIENCE OTHER,FAST FOOD LIMITED MENU,39.948874,-105.164552,39.9648577,-105.1641366,OPERATIONAL,Starbucks,4.2,2.0,261.0
FA0003742,STARBUCKS 21402,1352 COLLEGE AVE UNIT 115 BOULDER CO USA,LIMITED FOOD SERVICE CONVENIENCE OTHER,FAST FOOD LIMITED MENU,40.007297,-105.27532,40.0071679,-105.2751944,,,,,
FA0000447,EUREST DINING SERVICE AT IBM CANTEE,6300 DIAGONAL HWY BOULDER CO USA,RESTAURANT 101 TO 200 SEATS,FULL MENU LIMITED SERVICE,40.089085,-105.191436,40.08903249999999,-105.1981362,,,,,
FA0004668,ORGANIC SANDWICH COMPANY,1500 PEARL ST UNIT F BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.018843,-105.275406,40.0185276,-105.2752849,OPERATIONAL,Organic Sandwich Company,4.3,2.0,252.0
FA0003337,SMASHBURGER @ CROSS ROADS MALL,1650 28TH ST UNIT 1226 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.016032,-105.258263,40.0166539,-105.25787,OPERATIONAL,Smashburger,3.7,2.0,436.0
FA0002594,FAMILY DOLLAR STORE 25617,750 W 9TH ST LONGMONT CO USA,GROCERY STORE 0 TO 15000 SQ FT,GROCERY FINISHED FOODS,40.173946,-105.104532,40.1672068,-105.1019275,OPERATIONAL,Family Dollar,3.8,1.0,139.0
FA0001333,CHILIS GRILL AND BAR 711,1245 S HOVER RD LONGMONT CO USA,RESTAURANT MORE THAN 200 SEATS,FULL SERVICE FULL MENU,40.144673,-105.13086,40.1446755,-105.131218,OPERATIONAL,Chili's Grill & Bar,4.2,2.0,1235.0
FA0000384,BEAU JOS COLORADO STYLE PIZZA,2033 KEN PRATT BLVD LONGMONT CO USA,RESTAURANT MORE THAN 200 SEATS,FULL SERVICE FULL MENU,40.143867,-105.127277,40.1434438,-105.1269462,OPERATIONAL,Beau Jo's Longmont,4.0,2.0,1318.0
FA0000233,BIG DADDY BAGELS,4800 BASELINE RD B101 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.000017,-105.234005,39.9980269,-105.2328968,OPERATIONAL,Big Daddy Bagels,4.3,1.0,184.0
FA0000333,PAULS COFFEE AND TEA,956 W CHERRY ST UNIT 101 LOUISVILLE CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,39.964063,-105.162113,39.9638791,-105.1622056,OPERATIONAL,Paul's Coffee & Tea,4.7,1.0,435.0
FA0002371,DELI ZONE LONGMONT,1240 KEN PRATT BLVD UNIT 9 LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.152321,-105.113536,40.1528021,-105.113927,OPERATIONAL,Deli Zone Longmont,4.1,1.0,234.0
FA0000359,GONDOLIER ITALIAN EATERY,1217 S MAIN ST LONGMONT CO USA,RESTAURANT 101 TO 200 SEATS,FULL SERVICE FULL MENU,40.144435,-105.102494,40.144383,-105.103147,OPERATIONAL,Gondolier Italian Eatery - Longmont,4.2,2.0,861.0
FA0000484,LE PEEP,2525 ARAPAHOE AVE E50 BOULDER CO USA,RESTAURANT 101 TO 200 SEATS,FULL SERVICE FULL MENU,40.014691,-105.262043,40.0152398,-105.2600413,OPERATIONAL,Le Peep,4.4,2.0,551.0
FA0000538,SNARFS,645 KEN PRATT BLVD LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.152347,-105.104733,40.1520525,-105.1047228,OPERATIONAL,Snarf's Sandwiches,4.4,1.0,457.0
FA0005030,SPRUCE CAFE,4740 PEARL ST UNIT 105 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.025215,-105.242841,40.0248318,-105.2426089,,,,,
FA0000968,NCAR,3450 MITCHELL LN BLDG 2 BOULDER CO USA,RESTAURANT MORE THAN 200 SEATS,FULL MENU LIMITED SERVICE,40.036602,-105.242075,40.0375653,-105.2418728,,,,,
FA0000225,STEAKHOUSE 316,1922 13TH ST BOULDER CO USA,RESTAURANT 101 TO 200 SEATS,FULL SERVICE FULL MENU,40.01742,-105.278425,40.0176648,-105.2781944,OPERATIONAL,Steakhouse No. 316,4.6,4.0,206.0
FA0000954,UNIVERSITY HILL MARKET AND DELI,1134 13TH ST BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,GROCERY FINISHED FOODS,40.007868,-105.276226,40.007968,-105.275985,OPERATIONAL,University Hill Market & Deli,4.2,1.0,97.0
FA0002578,PANERA BREAD #2437,425 KEN PRATT BLVD LONGMONT CO USA,RESTAURANT 101 TO 200 SEATS,FAST FOOD LIMITED MENU,40.152422,-105.099509,40.1519161,-105.0997213,OPERATIONAL,Panera Bread,3.9,2.0,625.0
FA0003499,SPANISH,1143 13TH ST UNIT 101 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.008167,-105.276224,40.0081681,-105.276599,OPERATIONAL,Ado's Kitchen,4.6,2.0,256.0
FA0005346,LONGMONT YOUTH CENTER,1050 LASHLEY ST Longmont CO USA,NO FEE LICENSE K12 SCHOOLS NON PROFIT,FULL SERVICE FULL MENU,40.177731,-105.088286,40.177251,-105.0879373,,,,,
FA0003502,CURE ORGANIC FARM (FARMERS MARKET),7416 VALMONT RD BOULDER CO USA,MOBILE UNIT PREPACKAGED,PRE PACKAGED,40.032998,-105.181467,40.0327259,-105.1803587,,,,,
FA0000996,OZO COFFEE COMPANY,5340 ARAPAHOE RD UNIT L BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.01461,-105.228345,40.0141309,-105.2284171,OPERATIONAL,OZO Coffee | Arapahoe,4.6,2.0,615.0
FA0002948,QDOBA MEXICAN GRILL #2526,459 S MCCASLIN BLVD UNIT 1 LOUISVILLE CO USA,RESTAURANT 101 TO 200 SEATS,FAST FOOD LIMITED MENU,39.964846,-105.163522,39.9648577,-105.1641366,OPERATIONAL,QDOBA Mexican Eats,4.1,1.0,348.0
FA0000728,ROCKY MOUNTAIN CHOCOLATE FACTORY,1300 PEARL ST BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.018172,-105.278688,40.0180746,-105.278474,OPERATIONAL,Rocky Mountain Chocolate Factory,4.4,2.0,124.0
FA0001631,CHINA BUFFET,800 S HOVER RD LONGMONT CO USA,RESTAURANT MORE THAN 200 SEATS,FULL MENU LIMITED SERVICE,40.151473,-105.130623,40.1517016,-105.1277685,OPERATIONAL,China Buffet,3.6,1.0,390.0
FA0003521,COLORADO ATHLETIC CLUB,1821 E 30th ST UNIT B BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.018728,-105.253751,40.0187496,-105.2548631,,,,,
FA0000889,7 ELEVEN 41867,3334 ARAPAHOE RD ERIE CO USA,LIMITED FOOD SERVICE CONVENIENCE OTHER,FAST FOOD LIMITED MENU,40.01525,-105.101893,40.0166075,-105.1022791,,,,,
FA0003466,NOODLES AND COMPANY #150,2602 BASELINE RD UNIT 150 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.000254,-105.261474,39.99953480000001,-105.2610158,OPERATIONAL,Noodles and Company,3.6,1.0,223.0
FA0000067,BUFF RESTAURANT THE,2600 CANYON BLVD BOULDER CO USA,RESTAURANT 101 TO 200 SEATS,FULL SERVICE FULL MENU,40.017467,-105.259512,40.0171304,-105.2602235,OPERATIONAL,The Buff,4.6,2.0,2491.0
FA0001220,PAPA MURPHYS PIZZA,3331 ARAPAHOE RD ERIE CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.015324,-105.100451,40.0162977,-105.1003947,OPERATIONAL,Papa Murphy's | Take 'N' Bake Pizza,4.2,1.0,74.0
FA0000556,MOUNTAIN SUN PUB & BREWERY,1535 PEARL ST BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.018885,-105.275207,40.0190106,-105.2752151,OPERATIONAL,Mountain Sun Pub & Brewery,4.6,1.0,2057.0
FA0000845,TACO BELL 3612,450 SOUTH BOULDER RD LAFAYETTE CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,39.986898,-105.094982,39.9868343,-105.0869841,OPERATIONAL,Taco Bell,2.7,1.0,568.0
FA0004691,CAFE RIO MEXICAN GRILL,48 KEN PRATT BLVD UNIT 150 LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.152532,-105.094791,40.1529891,-105.0949506,OPERATIONAL,Cafe Rio Mexican Grill,4.3,2.0,706.0
FA0000432,KOREA HOUSE,2750 GLENWOOD DR UNIT 4 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.032821,-105.259564,40.0323957,-105.2596712,,,,,
FA0002331,SANTIAGOS II MEXICAN RESTAURANT,104 N PUBLIC RD LAFAYETTE CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,39.998653,-105.090458,39.9986678,-105.0902438,OPERATIONAL,Santiago's Mexican Restaurant,4.4,1.0,1062.0
FA0000773,YURIHANA,6525 GUNPARK DR UNIT 330 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.070008,-105.201443,40.07018739999999,-105.2004522,,,,,
FA0002230,STARBUCKS COFFEE 8663,815 E 17TH AVE UNIT C5 LONGMONT CO USA,LIMITED FOOD SERVICE CONVENIENCE OTHER,FAST FOOD LIMITED MENU,40.188713,-105.076364,40.1880694,-105.0765196,OPERATIONAL,Starbucks,4.2,2.0,218.0
FA0000990,BOULDER BURGER,1310 COLLEGE AVE UNIT 210 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.007302,-105.275896,40.0071181,-105.2759597,,,,,
FA0001245,MARTINOS PIZZERIA,1389 FOREST PARK CIR UNIT 101 LAFAYETTE CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.01433,-105.12801,40.014328,-105.128281,OPERATIONAL,Martino's Pizzeria,4.4,2.0,169.0
FA0002900,ALL TIME FAVORITES (SPECIAL EVENT),4472 HAYSTACK DR Windsor CO USA,SPECIAL EVENT,SPECIAL EVENT,40.439559,-104.951279,40.4394218,-104.9508866,,,,,
FA0002330,CHIPOTLE MEXICAN GRILL #650,1708 N MAIN ST UNIT A LONGMONT CO USA,RESTAURANT 101 TO 200 SEATS,FAST FOOD LIMITED MENU,40.189226,-105.102329,40.1891734,-105.101731,OPERATIONAL,Chipotle Mexican Grill,4.0,1.0,511.0
FA0003799,GOODY MONSTER,1310 COLLEGE AVE UNIT 235 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.007302,-105.275896,40.0071181,-105.2759597,,,,,
FA0001067,TORTILLAS DE LA FRONTERA,1630 N MAIN ST UNIT 105 LONGMONT CO USA,GROCERY STORE W DELI 0 TO 15000 SQ FT,GROCERY FINISHED FOODS,40.187276,-105.102323,40.1873677,-105.1013433,,,,,
FA0000697,POST BREWING COMPANY,2027 13TH ST BOULDER CO USA,RESTAURANT MORE THAN 200 SEATS,FULL SERVICE FULL MENU,40.018803,-105.278887,40.018848,-105.2790964,OPERATIONAL,The Post Chicken & Beer- Boulder,4.4,2.0,352.0
FA0000743,WINOT COFFEE,7960 NIWOT RD UNIT D 13 NIWOT CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.101612,-105.168147,40.10004929999999,-105.1672438,,,,,
FA0000240,SUBWAY #34537,5280 SPINE RD UNIT 102 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.07028,-105.202131,40.0703182,-105.201701,OPERATIONAL,Subway,3.7,1.0,91.0
FA0004653,PAPA MURPHY'S,765 E SOUTH BOULDER RD LOUISVILLE CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,39.986994,-105.134574,39.9872112,-105.1343928,OPERATIONAL,Papa Murphy's | Take 'N' Bake Pizza,4.2,1.0,74.0
FA0001554,LOGANS ESPRESSO CAFE,3980 BROADWAY ST UNIT 101 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.047525,-105.282086,40.0476038,-105.280851,OPERATIONAL,Logan's Espresso Cafe,4.7,1.0,91.0
FA0000402,NEW MOON BAKERY,1 W 1ST ST UNIT A NEDERLAND CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,39.961887,-105.510445,39.962135,-105.5105752,OPERATIONAL,New Moon Bakery and Cafe,4.6,1.0,547.0
FA0000423,KING SOOPERS 33,3600 TABLE MESA DR BOULDER CO USA,GROCERY STORE W DELI MORE THAN 15000 SQ FT,GROCERY FINISHED FOODS,39.973744,-105.212362,39.9835951,-105.2511107,OPERATIONAL,Starbucks,4.2,2.0,79.0
FA0003787,PAPA MURPHYS,965 S HOVER ST UNIT B LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.151173,-105.130749,40.1512968,-105.1315264,OPERATIONAL,Papa Murphy's | Take 'N' Bake Pizza,4.0,1.0,98.0
FA0000295,COLORADO ATHLETIC CLUB AT FLATIRONS,505 THUNDERBIRD DR BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,39.995532,-105.232074,39.9962737,-105.2330988,,,,,
FA0001163,SUBWAY,1630 N MAIN ST UNIT 101 LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.187276,-105.102323,40.18736910000001,-105.1017338,OPERATIONAL,Subway,4.0,1.0,142.0
FA0000132,BOBS SANDWICH SHOP,820 MAIN ST UNIT 100 LOUISVILLE CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,39.978279,-105.132144,39.9783333,-105.132,OPERATIONAL,Bob's Diner,4.6,1.0,394.0
FA0001036,WAHOOS FISH TACO,2790 PEARL ST UNIT A BOULDER CO USA,RESTAURANT 101 TO 200 SEATS,FAST FOOD LIMITED MENU,40.022157,-105.258982,40.021868,-105.258716,OPERATIONAL,Wahoo's Fish Taco,4.4,1.0,445.0
FA0000293,NIWOT TAVERN,7960 NIWOT RD UNIT D12 LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.101612,-105.168147,40.10004929999999,-105.1672438,OPERATIONAL,Niwot Tavern,4.6,2.0,394.0
FA0005232,VERDE,640 MAIN ST UNIT A Louisville CO USA,RESTAURANT 101 TO 200 SEATS,FULL MENU LIMITED SERVICE,39.976661,-105.132138,39.9766071,-105.1318801,OPERATIONAL,Verde,4.4,2.0,534.0
FA0000759,NEPAL CUISINE,4720 TABLE MESA DR BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,39.985768,-105.23868,39.98498,-105.2386611,OPERATIONAL,Nepal Cuisine Restaurant,4.6,1.0,283.0
FA0000522,LAS PALMERAS TAQUERIA,1131 FRANCIS ST UNIT B LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.17889,-105.116546,40.1787733,-105.1169866,OPERATIONAL,Taqueria Las Palmeras,4.5,1.0,366.0
FA0002991,JIMMY JOHNS,210 KEN PRATT BLVD UNIT 200 LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.152544,-105.096644,40.1537094,-105.0987169,OPERATIONAL,Jimmy John's,3.4,1.0,167.0
FA0000105,ARABESQUE,1634 WALNUT ST STE 101 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.01814,-105.273489,40.0180096,-105.2734688,OPERATIONAL,Arabesque,4.3,2.0,172.0
FA0000256,BPOE LODGE 1055,306 COFFMAN ST LONGMONT CO USA,RESTAURANT 101 TO 200 SEATS,BARS FRATERNAL ORGANIZATIONS,40.164358,-105.103845,40.1642415,-105.1034667,,,,,
FA0000210,PISTACHIO CAFE BAKERY,2333 N MAIN ST UNIT A LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.201283,-105.102576,40.200947,-105.1031013,OPERATIONAL,Pistachio Cafe Bakery,4.4,2.0,281.0
FA0000826,SONIC DRIVE IN,2339 N MAIN ST LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.201371,-105.102577,40.2013872,-105.1031698,OPERATIONAL,Sonic Drive-In,3.1,1.0,1405.0
FA0000063,BREWING MARKET,1520 S HOVER ST STE A LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.140263,-105.13086,40.1403455,-105.1304567,OPERATIONAL,Brewing Market Coffee,4.5,2.0,388.0
FA0004816,CROSSCUT PIZZERIA & TAPHOUSE,4 E FIRST ST NEDERLAND CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,39.961889,-105.510163,39.9617314,-105.5102318,OPERATIONAL,CROSSCUT PIZZERIA & TAPHOUSE,4.7,2.0,1169.0
FA0000152,CARELLIS OF BOULDER RISTORANTE ITAL,645 30TH ST BOULDER CO USA,RESTAURANT 101 TO 200 SEATS,FULL MENU LIMITED SERVICE,39.999111,-105.253027,39.9988378,-105.2537574,OPERATIONAL,Carelli's,4.4,2.0,820.0
FA0000621,PAPA MURPHYS,2330 MAIN ST UNIT B LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.200372,-105.102498,40.2003792,-105.1019365,OPERATIONAL,Papa Murphy's | Take 'N' Bake Pizza,4.2,1.0,237.0
FA0000037,SAFEWAY 2812,910 W CHERRY ST LOUISVILLE CO USA,GROCERY STORE W DELI MORE THAN 15000 SQ FT,GROCERY FINISHED FOODS,39.964315,-105.160915,39.9637924,-105.16007,OPERATIONAL,Safeway,4.0,2.0,565.0
FA0000785,SUNSET GOLF COURSE,1900 LONGS PEAK AVE LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.1705,-105.125468,40.1702863,-105.1222181,,,,,
FA0002163,LAMAR DONUTS,133 MCCASLIN BLVD UNIT E LOUISVILLE CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,39.954737,-105.165705,39.97021489999999,-105.1639539,OPERATIONAL,LaMar's Donuts and Coffee,4.7,1.0,623.0
FA0003522,SNARFS SANDWICHES,637 A SOUTH BROADWAY RD BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,39.984339,-105.248924,39.98320440000001,-105.2499644,OPERATIONAL,Snarf's Sandwiches,4.4,1.0,346.0
FA0004884,POTBELLY SANDWICH SHOP,1685 29TH ST UNIT 1264 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.016242,-105.256168,40.0168907,-105.2563178,OPERATIONAL,Potbelly Sandwich Shop,4.0,1.0,164.0
FA0000975,LUUS ASIAN CUISINE,1104 FRANCIS ST LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.177715,-105.116527,40.1780662,-105.1158913,,,,,
FA0000281,OLD SANTA FE MEXICAN GRILLE,592 S MCCASLIN BLVD LOUISVILLE CO USA,RESTAURANT 101 TO 200 SEATS,FULL SERVICE FULL MENU,39.962113,-105.164041,39.9616856,-105.1632228,OPERATIONAL,Old Santa Fe,4.4,2.0,977.0
FA0004627,LA LOMA CARNICERIA,4483 BROADWAY ST BOULDER CO USA,GROCERY STORE W DELI 0 TO 15000 SQ FT,GROCERY FINISHED FOODS,40.055861,-105.282119,40.0560226,-105.2826137,,,,,
FA0000418,RIVER AND WOODS,2328 PEARL ST BOULDER CO USA,RESTAURANT 101 TO 200 SEATS,FULL SERVICE FULL MENU,40.020966,-105.264975,40.0207887,-105.2649127,OPERATIONAL,River and Woods,4.5,2.0,974.0
FA0000336,DA GABI CUCINA,3970 N BROADWAY ST UNIT 101 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.047704,-105.282086,39.9903031,-105.2568417,OPERATIONAL,Dagabi Cucina,4.5,2.0,300.0
FA0001014,VILLAGE COFFEE SHOP,1605 FOLSOM ST BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.01568,-105.26313,40.0155875,-105.2634735,OPERATIONAL,Village Coffee Shop,4.7,1.0,1147.0
FA0000782,SCROOGE MAKI,1107 13TH ST BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.00758,-105.276228,40.0075099,-105.2764136,,,,,
FA0004604,FIREHOUSE SUBS,2343 CLOVER BASIN DR UNIT 207 LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.144167,-105.139585,40.1431394,-105.1313991,OPERATIONAL,Firehouse Subs Clover Basin,4.3,1.0,233.0
FA0000088,TILT,640 MAIN ST UNIT B LOUISVILLE CO USA,LIMITED FOOD SERVICE CONVENIENCE OTHER,FAST FOOD LIMITED MENU,39.976661,-105.132138,39.9766071,-105.1318801,OPERATIONAL,Shopey's Pizza,4.5,2.0,59.0
FA0000327,GLACIER VIEW RANCH,8748 OVERLAND RD WARD CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.124623,-105.460298,40.1249376,-105.4600528,,,,,
